FIELD1,ds,yhat_lower,yhat_upper,yhat
1059,1994-02-18,-469.6678369328329,7710.069250171808,3418.2776007824828
1060,1994-02-21,-584.8983325895048,7667.05677078183,3424.718557845251
1061,1994-02-22,-953.0444728794433,7574.3504274593815,3422.620575835793
1062,1994-02-23,-652.3986219539238,7439.459376819931,3400.030978877703
1063,1994-02-24,-831.703560527213,7815.258011936705,3410.1068457817155
1064,1994-02-25,-927.8890239073874,7601.659509792376,3355.8036153216494
1065,1994-02-28,-989.8619041479549,7718.810870110666,3320.572906012114
1066,1994-03-01,-557.3530812851627,7421.42495407694,3305.3063491588928
1067,1994-03-02,-697.165965841477,7397.703250944683,3270.3445832266325
1068,1994-03-03,-766.0060003809264,7695.256717715633,3269.0901411907034
1069,1994-03-04,-833.8217418371704,7504.865374673547,3204.7266385942735
1070,1994-03-07,-1037.7380700513588,7274.78493621854,3148.869806380929
1071,1994-03-08,-1468.2812126634137,7043.727453205739,3130.4171061774077
1072,1994-03-09,-993.092219450736,7104.503747116021,3094.286069330692
1073,1994-03-11,-1221.3414899969857,7144.435051357463,3032.5497189735024
1074,1994-03-15,-1163.9817522407845,6947.013815857403,2990.0646781785495
1075,1994-03-16,-1276.7512008116914,6961.0538465421705,2966.3327299668094
1076,1994-03-17,-1165.1588843959605,7076.816792787207,2979.8351870559527
1077,1994-03-18,-1220.4206498990775,7091.960843843473,2933.5668935960252
1078,1994-03-21,-1473.1929225155338,6969.372408873912,2949.3246895889556
1079,1994-03-22,-1208.530254070952,6889.513270148239,2959.384938215439
1080,1994-03-23,-1301.8776939893678,7185.3135771951265,2953.424539960599
1081,1994-03-24,-1391.1722326595277,7242.368236302869,2984.457019936607
1082,1994-03-25,-1354.2550591961792,7121.578420596633,2955.223135024349
1083,1994-03-28,-1099.7141204932034,7147.284659056437,3016.7433788246694
1084,1994-03-29,-1161.0279034121957,7150.838428856958,3039.571991431014
1085,1994-03-30,-903.6839319251643,7256.212744298494,3044.8371814481397
1086,1994-03-31,-1412.6051937415143,7565.690482022162,3085.4097929219884
1087,1994-04-04,-1056.0716718005342,7221.74359021709,3137.1421449281215
1088,1994-04-05,-963.8542181748518,7355.156316015358,3159.949385962929
1089,1994-04-06,-879.3457772391604,6918.931030077257,3163.2634765384164
1090,1994-04-07,-1029.3730222867787,7596.919760755278,3200.0179466835552
1091,1994-04-08,-1041.5848243263067,7490.317309332886,3172.928386591059
1092,1994-04-12,-643.9978691234933,7430.66553956981,3231.44530788808
1093,1994-04-13,-925.0288910334214,7300.141669068117,3222.4308697721935
1094,1994-04-15,-627.3438535785999,7244.9683521846955,3205.2771197412126
1095,1994-04-18,-974.3484276048634,7517.356538435182,3209.941100924461
1096,1994-04-19,-874.9764124197897,7394.237863506696,3207.589141440511
1097,1994-04-21,-624.0573399139407,7129.910011793935,3196.2594504478325
1098,1994-04-22,-1119.381136226039,7224.293343297952,3143.7292832098537
1099,1994-04-25,-942.8406271527983,7279.432286268113,3120.065392568113
1100,1994-04-26,-1257.7778496828014,7499.050500675433,3111.0060867244956
1101,1994-04-27,-1059.5805698556019,7098.281551029952,3083.4914035134343
1102,1994-04-28,-1247.5231818788768,6748.633236294726,3090.9194556906605
1103,1994-04-29,-801.267807689302,7128.104385785477,3036.4416104560282
1104,1994-05-02,-1464.0328970595172,7277.088655596098,3016.749546920201
1105,1994-05-03,-1275.6567424068182,7208.771687247311,3012.1680632685357
1106,1994-05-04,-1478.356135352438,7015.505031716846,2990.590481496919
1107,1994-05-05,-967.4057985728781,7214.248129822314,3005.3114562252313
1108,1994-05-06,-1464.0125485601288,7223.722419953258,2959.359185140205
1109,1994-05-09,-1216.557475825921,7193.84512080635,2971.155234560276
1110,1994-05-10,-1292.6004194431468,7212.247257216789,2978.477673310635
1111,1994-05-11,-966.6821773646714,7096.57934539826,2969.2020003352
1112,1994-05-13,-1330.8223614917472,7224.7875121536035,2962.9970600960096
1113,1994-05-16,-1109.4547773468641,7000.958741632176,3010.5141683097163
1114,1994-05-17,-1305.771597413703,7079.385631939799,3028.5304684195094
1115,1994-05-18,-1297.8026128262659,7192.355359215155,3029.068098660671
1116,1994-05-19,-1521.3803170916967,7210.237619130699,3065.0864571746856
1117,1994-05-20,-968.728205479988,7225.08149699404,3039.29441742086
1118,1994-05-23,-1295.6401557087358,7451.4280036663895,3101.8974469572067
1119,1994-05-24,-975.790608996415,7030.35885786783,3122.125897865622
1120,1994-05-26,-880.4869313070236,7386.281503404729,3158.7645384470607
1121,1994-05-27,-871.4755710833608,7058.982817538313,3130.8890133512373
1122,1994-05-30,-925.0932209029025,7272.043608513713,3179.5093413013797
1123,1994-05-31,-1070.262972924852,7338.477793022872,3192.8377599058313
1124,1994-06-01,-1130.317607017374,7100.056577431027,3186.332865815608
1125,1994-06-02,-765.0608542040085,7690.882295655583,3213.11767892552
1126,1994-06-03,-980.3133255307846,7278.7751825870255,3176.1006642227876
1127,1994-06-06,-973.4798453461837,7169.207190728335,3195.536285285693
1128,1994-06-07,-730.5189900754773,7312.363355522524,3199.152222152575
1129,1994-06-08,-852.9654066486027,7248.072189302668,3183.2407776855734
1130,1994-06-09,-1018.7466224084241,7196.466586206049,3201.0952347329485
1131,1994-06-10,-827.3852261836001,7349.6613735594265,3155.784376071784
1132,1994-06-13,-899.8749005150144,7306.147893628173,3155.5550211065492
1133,1994-06-14,-946.9706087734863,7427.390175747669,3154.73585828038
1134,1994-06-15,-764.1594452884314,7469.234324581338,3135.5908456286847
1135,1994-06-16,-779.6924987145507,7148.913776272645,3151.4659998039533
1136,1994-06-17,-1065.4407688595488,7070.076235595241,3105.460227362123
1137,1994-06-20,-1117.0829088465118,7272.896273753286,3110.8127327748675
1138,1994-06-22,-893.0468195312541,7320.808941723939,3100.5366753481776
1139,1994-06-23,-1381.0694210588529,7113.510560465133,3122.8144612763435
1140,1994-06-24,-888.9729004443275,7276.848020976156,3084.10723274066
1141,1994-06-27,-1079.3838974935948,7411.641106755477,3115.433995163285
1142,1994-06-28,-996.3265146340341,7347.354027949955,3128.4500375043767
1143,1994-06-29,-1061.979094824551,7591.416798207329,3124.43606253299
1144,1994-06-30,-926.5008072896435,7594.4091510083135,3156.491927016206
1145,1994-07-01,-1287.9795140631056,7103.4481035631625,3127.457875456167
1146,1994-07-04,-759.5009749501863,7499.20618482362,3185.801297013352
1147,1994-07-05,-1067.4769739692376,7143.10764180978,3206.7466066941797
1148,1994-07-06,-1424.5895142028207,7347.045814124442,3209.9505843063325
1149,1994-07-07,-1185.1032964903998,7628.6370243189185,3248.4309593033536
1150,1994-07-08,-517.2460440296793,7212.419393201336,3224.9617885395733
1151,1994-07-11,-922.972718242326,7673.241565938112,3294.428270895918
1152,1994-07-12,-851.1154191645699,7250.567386506015,3317.1685730934573
1153,1994-07-13,-696.0542893773628,7482.637562675734,3321.2230003250784
1154,1994-07-14,-887.8946218741235,7836.713190330617,3359.6382671154515
1155,1994-07-15,-880.1534585648757,7604.221781816891,3335.230318761695
1156,1994-07-18,-824.308876222304,7755.762960969587,3397.2186140271397
1157,1994-07-19,-576.6561760604194,7549.931392010328,3416.147458913776
1158,1994-07-20,-674.7802994865907,7591.387742577017,3415.8633268274284
1159,1994-07-21,-634.5094787694683,7568.813606153202,3449.4973004205244
1160,1994-07-22,-719.1630080740869,7819.964037303066,3419.9506051228423
1161,1994-07-25,-898.2878177781166,7611.736319729833,3465.2117900998364
1162,1994-07-26,-450.46745671957143,7812.110952596568,3478.390199359755
1163,1994-07-27,-993.8726051716473,7761.141641401753,3472.387674664859
1164,1994-07-28,-601.629347532796,7636.925896600793,3500.3981887411073
1165,1994-07-29,-556.0433028372323,7610.9794603186465,3465.3792586410354
1166,1994-08-01,-591.9401020365067,7719.377078821768,3495.59078657849
1167,1994-08-02,-616.3268928020462,7713.598853755509,3504.3274698959303
1168,1994-08-03,-1049.48609762132,7682.64941927096,3494.2140626415744
1169,1994-08-04,-635.3450236954776,7683.897419509511,3518.4618093461036
1170,1994-08-05,-678.2242422368881,7810.279387922305,3480.0404110209442
1171,1994-08-08,-409.7390115935337,7606.988035277554,3502.2649504293654
1172,1994-08-09,-532.9480504235397,7411.219302018336,3509.082261951407
1173,1994-08-10,-690.0098101795086,7128.083657097826,3497.4160193799526
1174,1994-08-11,-421.43280389752044,7581.119998626264,3520.4717143872986
1175,1994-08-12,-674.8581423893211,7384.497179635704,3481.2119559263774
1176,1994-08-16,-598.511137026563,7878.738279830222,3510.2586165512744
1177,1994-08-17,-390.8318817276591,7647.572760361,3499.3795349646
1178,1994-08-18,-737.456228581975,7298.185192666679,3523.5110503065644
1179,1994-08-19,-602.3240395766726,7673.200100379567,3485.6000868276838
1180,1994-08-24,-630.7586756512591,7753.384687970624,3513.8896475034794
1181,1994-08-25,-621.1901037278373,7501.237121495223,3540.536637875303
1182,1994-08-29,-482.82758538111824,8003.505521920629,3540.3801165126015
1183,1994-08-31,-426.17608276145455,7425.795623837975,3546.337665675838
1184,1994-09-01,-393.5935396938586,7603.55711579576,3575.179948534054
1185,1994-09-02,-418.9862172077031,7719.938349323384,3541.828341966029
1186,1994-09-05,-602.0364108325299,7598.139742811979,3580.9533533639096
1187,1994-09-06,-590.4514091041411,8000.438275584959,3593.5654439226596
1188,1994-09-07,-696.1518071691821,7903.49638312841,3587.5702962943133
1189,1994-09-08,-503.80799841693835,7481.943177429995,3616.052002426075
1190,1994-09-12,-302.3845199974852,7478.071380045818,3615.5023206663373
1191,1994-09-13,-736.0391432572796,8078.509696454426,3625.3475347999392
1192,1994-09-14,-443.0475158361362,8111.305774018291,3616.160082125628
1193,1994-09-15,-415.7930116004427,7851.937116849945,3641.0662932679734
1194,1994-09-16,-457.50501230298084,7898.270172714109,3602.962163960174
1195,1994-09-19,-518.9886320976336,7839.674884365144,3623.543961792056
1196,1994-09-20,-286.1248010087171,7649.05018298633,3628.8337099357427
1197,1994-09-21,-272.6006591682991,7959.913305762265,3615.126497794078
1198,1994-09-22,-443.00917983259325,7690.0492744957155,3635.633642310003
1199,1994-09-23,-224.68087875162396,7702.214948257941,3593.335849989555
1200,1994-09-27,-518.2504838565277,7859.088330828084,3606.0618439680193
1201,1994-09-28,-798.1518157534101,7747.331486197265,3590.3128530252243
1202,1994-09-29,-333.8552125715223,7921.718863726172,3609.378672599812
1203,1994-09-30,-779.3868339461426,7668.476621705407,3566.271024657848
1204,1994-10-03,-649.1509373053702,7677.799257343448,3577.771194590001
1205,1994-10-04,-316.2482625085702,7992.7401423433175,3582.212766805383
1206,1994-10-05,-384.40624102147103,7781.879875106225,3568.7920297041646
1207,1994-10-06,-700.9913121419431,7848.398101279903,3590.711276344611
1208,1994-10-07,-634.9871936621814,7696.147532091617,3550.9175875327714
1209,1994-10-10,-690.018401059228,7865.973601801532,3574.3244896461965
1210,1994-10-11,-548.6651016355437,7643.757973738381,3583.0860723760793
1211,1994-10-12,-506.0918292360642,7690.11944153616,3573.9975385077164
1212,1994-10-14,-641.701900949135,7793.329386443919,3564.426101337553
1213,1994-10-17,-382.8749349602939,7986.702566570708,3597.994885742809
1214,1994-10-18,-680.6583589923082,7612.136949807083,3609.214784635213
1215,1994-10-19,-729.7157526575259,7429.28065809029,3602.0190401480068
1216,1994-10-20,-300.70955978973683,7772.682866564982,3629.4692733021507
1217,1994-10-21,-702.8133989403661,7872.284369676262,3594.3888199551798
1218,1994-10-24,-403.7333284225284,7711.0369989630035,3626.1054171643173
1219,1994-10-25,-734.9456458586916,8038.035527614214,3635.5054315437283
1220,1994-10-26,-474.7460926861268,8073.042666306961,3625.9600769134186
1221,1994-10-27,-253.1156851268615,7938.580901702525,3650.593627203566
1222,1994-10-28,-469.8907999844505,7585.665335931904,3612.3030298557273
1223,1994-10-31,-326.82019616840785,7887.677050429179,3632.8857591421593
1224,1994-11-03,-715.4379304801798,7760.175483485005,3645.9458394680673
1225,1994-11-07,-433.3883964612432,7967.158230253131,3616.6252268135804
1226,1994-11-08,-528.9990578553194,7607.77033210458,3620.3091838164382
1227,1994-11-09,-807.3449503709506,7823.250011646932,3605.624466614966
1228,1994-11-10,-324.74180824157935,7897.146934724277,3625.800816315261
1229,1994-11-11,-509.23256755026443,7380.803787654624,3583.819864718503
1230,1994-11-14,-603.2610879310322,7742.813572755409,3598.429379052291
1231,1994-11-15,-256.5573842511092,7692.383651744441,3603.6775526687725
1232,1994-11-16,-758.990959481427,7623.772351279766,3590.873744376883
1233,1994-11-17,-488.58804230703686,7842.896861650283,3613.1750400657966
1234,1994-11-21,-393.11401299580683,7959.84459523248,3595.157076204246
1235,1994-11-22,-479.19343073241464,7880.066188010068,3602.563376094402
1236,1994-11-23,-321.8322275635158,7658.970435676319,3591.7039070934857
1237,1994-11-24,-673.5774437509194,7781.662192546761,3615.6796299548955
1238,1994-11-25,-591.1822901031342,8127.383997077356,3577.3498440625126
1239,1994-11-29,-303.2151651824328,7811.889512913448,3608.334450366246
1240,1994-11-30,-284.195506187223,7483.219930933103,3597.104881826866
1241,1994-12-01,-440.49626101262277,8195.285391917902,3620.441229253966
1242,1994-12-02,-177.50615392916663,8006.297208908851,3581.263070961799
1243,1994-12-05,-545.9804977638457,7690.458401355133,3601.874738705834
1244,1994-12-06,-465.3618566139367,7566.587048503655,3608.36268696897
1245,1994-12-07,-484.50233150383747,7951.612053143308,3596.5041049911592
1246,1994-12-08,-394.04172633371417,7767.551901225245,3619.545015858337
1247,1994-12-09,-473.26178688734495,7656.335995639991,3580.5000879767185
1248,1994-12-12,-750.3778654719434,7842.029579678266,3604.912145319863
1249,1994-12-13,-384.11580596489244,7642.140967750194,3614.0153001207127
1250,1994-12-14,-552.0209002849123,7679.990971298573,3605.513719411546
1251,1994-12-15,-315.7205341145141,7686.220803339223,3632.6655971696996
1252,1994-12-16,-500.0311932313007,7571.919464151213,3598.4766941335834
1253,1994-12-19,-676.2164082071452,7799.685658952653,3641.508087469154
1254,1994-12-20,-316.80827151516155,7867.748445541684,3657.919221410363
1255,1994-12-21,-596.2207207043201,7806.325019594802,3657.1005294349106
1256,1994-12-22,-246.79703628102604,8002.6162229853635,3692.1773852415117
1257,1994-12-23,-563.0802875814363,7992.885050210632,3666.007907669729
1258,1995-01-02,-625.8748103340197,8212.708568945665,3848.91769223578
1259,1995-01-03,-456.3555736173747,8020.567752528851,3870.7494966029694
1260,1995-01-04,-397.71345430460985,8232.473715874554,3873.1084178639057
1261,1995-01-05,-331.6183286424434,8545.045761624664,3908.9511958996077
1262,1995-01-06,-283.5730333586258,7843.831959155454,3881.0099046055043
1263,1995-01-09,-244.04257811372062,8103.382703153237,3925.9528596528394
1264,1995-01-10,-267.08449835672695,8203.545504950456,3936.89842860218
1265,1995-01-11,-251.84229986917353,7882.438492346104,3927.4496664405615
1266,1995-01-12,-82.55502764577348,8242.297033683672,3950.7511852339003
1267,1995-01-13,-254.50845733703673,8058.580997354609,3909.7409678946738
1268,1995-01-16,-50.68044647805596,8124.164369817842,3914.5500980483366
1269,1995-01-17,25.812008776796418,8114.055686788268,3912.5817141497214
1270,1995-01-18,-478.3051983077894,7942.678081495016,3890.8333356106555
1271,1995-01-19,-308.6796673764383,8161.524340060034,3902.665874807862
1272,1995-01-20,-406.3477633175378,7860.350055973311,3851.218016993924
1273,1995-01-23,-207.63319595757983,8009.635053767184,3832.582658829206
1274,1995-01-24,-135.40555289262332,8107.145701005006,3825.8469136465205
1275,1995-01-25,-145.09844321247388,7992.726156778744,3800.988885293812
1276,1995-01-27,66.90901019733056,7681.826105532187,3760.2070155200604
1277,1995-01-30,-182.83204767031344,7965.35762180572,3751.8124223551154
1278,1995-01-31,-315.0238266517928,7778.171609144322,3751.2754111366567
1279,1995-02-01,-119.00475616496284,7654.622437356528,3733.745587121267
1280,1995-02-02,-369.6971322941455,8052.357117873188,3752.4152707755406
1281,1995-02-03,-292.97270991624225,8332.959975058435,3710.1977887832327
1282,1995-02-06,-222.21908093172254,7567.606459384482,3730.6117312759206
1283,1995-02-07,-430.8325715254149,7765.204821007872,3739.4737729690246
1284,1995-02-08,-692.5332648081497,7973.695092380736,3730.8264603670546
1285,1995-02-09,-469.10260588656905,7713.905089876178,3757.6257384064484
